2.4,0.0,2.0,290.0,63.0,4.6,-3.9,1024.4,1026.6,0.0,0.0,1.0,0.62
5.9,0.0,2.1,290.0,55.0,5.1,-2.4,1025.1,1027.3,0.7,0.0,3.8,0.5
8.1,0.0,1.3,320.0,49.0,5.3,-1.9,1025.9,1028.1,1.0,0.0,11.2,0.10800000000000001
9.0,0.0,2.0,20.0,46.0,5.3,-2.0,1025.9,1028.1,1.0,0.0,18.6,0.0
9.8,0.0,2.1,20.0,43.0,5.2,-2.2,1025.0,1027.2,1.0,0.0,25.7,0.0
10.2,0.0,2.3,50.0,44.0,5.5,-1.5,1024.4,1026.6,1.0,0.0,27.6,0.18600000000000005
10.6,0.0,2.6,70.0,44.0,5.6,-1.1,1023.8,1026.0,1.0,0.0,29.7,0.054000000000000006
10.2,0.0,2.8,70.0,46.0,5.7,-0.9,1024.0,1026.2,1.0,0.0,26.3,0.076
9.5,0.0,2.5,50.0,46.0,5.5,-1.5,1024.0,1026.2,1.0,0.0,19.2,0.16
8.4,0.0,2.6,70.0,50.0,5.5,-1.4,1024.1,1026.3,0.9,0.0,11.6,0.17800000000000002
6.9,0.0,1.8,360.0,55.0,5.5,-1.5,1024.5,1026.7,0.0,0.0,7.3,0.002
3.7,0.0,1.2,320.0,71.0,5.7,-1.0,1024.6,1026.8,0.0,0.0,4.8,0.02
2.6,0.0,1.5,290.0,73.0,5.4,-1.7,1024.8,1027.0,0.0,0.0,3.4,0.0
3.3,0.0,2.2,290.0,69.0,5.4,-1.8,1024.9,1027.1,0.0,0.0,3.2,0.0
3.1,0.0,2.5,290.0,68.0,5.2,-2.2,1024.9,1027.1,0.0,0.0,2.9,0.0
2.8,0.0,2.0,290.0,68.0,5.1,-2.5,1024.5,1026.7,0.0,0.0,2.6,0.0
3.5,0.0,2.4,290.0,64.0,5.0,-2.6,1024.0,1026.2,0.0,0.0,2.5,0.0
2.5,0.0,2.2,290.0,69.0,5.0,-2.6,1023.5,1025.7,0.0,0.0,2.0,0.0
2.3,0.0,2.0,320.0,69.0,5.0,-2.8,1023.9,1026.1,0.0,0.0,2.0,0.0
2.4,0.0,2.0,290.0,71.0,5.2,-2.3,1023.8,1026.0,0.0,0.0,1.9,0.0
2.3,0.0,2.3,290.0,73.0,5.3,-2.0,1022.9,1025.1,0.0,0.0,1.7,0.0
3.2,0.0,2.4,290.0,70.0,5.4,-1.7,1022.5,1024.7,0.0,0.0,1.9,0.0
3.4,0.0,2.2,290.0,69.0,5.4,-1.7,1022.4,1024.6,0.0,0.0,2.1,0.0
4.2,0.0,2.9,290.0,68.0,5.6,-1.1,1022.6,1024.8,0.0,0.0,3.0,0.0
4.2,0.0,2.5,290.0,70.0,5.8,-0.7,1022.7,1024.9,0.0,0.0,3.2,0.0
7.3,0.0,2.3,290.0,61.0,6.2,0.2,1023.1,1025.3,0.4,0.0,4.9,0.0
11.0,0.0,0.8,320.0,54.0,7.1,2.0,1023.2,1025.4,1.0,0.0,12.0,0.0
12.9,0.0,1.6,90.0,48.0,7.1,2.1,1022.5,1024.7,1.0,0.0,22.5,0.0
12.7,0.0,1.5,110.0,46.0,6.7,1.3,1021.5,1023.7,0.7,0.0,18.4,0.0
12.5,0.0,1.4,90.0,49.0,7.1,2.0,1020.5,1022.7,0.1,0.0,16.9,0.002
13.0,0.0,1.2,110.0,47.0,7.0,1.9,1020.0,1022.1,0.2,0.0,19.3,0.038
