date,price_sk,price_ss,transaction_sk,transaction_ss,oil,snp,shanghai,kospi,hold_sk,hold_ss,exchange,export
2018-05-25,95200.0,2635000.0,4145819.0,304145.32,68.0,2721.33,3141.0,318.0,50.84,52.76,1079.0,282913.47826086957
2018-05-28,95000.0,2615000.0,3439684.0,195756.4,67.5,2705.5950000000007,3135.0,319.0,50.83,52.76,1075.0,282913.47826086957
2018-05-29,94800.0,2565000.0,2733549.0,169608.74,67.0,2689.86,3120.0,316.0,50.75,52.75,1080.0,282913.47826086957
2018-05-30,95000.0,2475000.0,3808299.0,409961.96,68.0,2724.01,3041.0,309.0,50.81,52.68,1080.0,282913.47826086957
2018-05-31,93400.0,2535000.0,5996671.0,1269822.18,67.0,2705.27,3095.0,311.0,50.67,53.03,1078.0,282913.47826086957
2018-06-01,91400.0,2565000.0,4790644.0,260769.98,66.0,2734.62,3075.0,313.0,50.59,53.05,1076.0,314513.3333333333
2018-06-04,89800.0,2555000.0,3141036.0,195343.42,65.0,2746.87,3091.0,315.0,50.52,53.07,1070.0,314513.3333333333
2018-06-05,91000.0,2565000.0,2758383.0,182882.0,66.0,2748.8,3114.0,316.0,50.55,53.09,1071.0,314513.3333333333
2018-06-06,90950.0,2547500.0,2756665.0,227341.16,65.0,2772.35,3115.0,317.0,50.545,53.08,1070.5,314513.3333333333
2018-06-07,90900.0,2530000.0,2754947.0,271800.32,66.0,2770.37,3110.0,318.0,50.54,53.07,1070.0,314513.3333333333
2018-06-08,88400.0,2482500.0,4579508.0,339034.12,66.0,2779.03,3067.0,315.0,50.45,53.04,1077.0,314513.3333333333
2018-06-11,89200.0,2495000.0,2535933.0,211426.24,66.0,2782.0,3053.0,317.0,50.51,53.01,1076.0,314513.3333333333
2018-06-12,88233.33333333331,2470000.0,3239604.666666666,242211.38,66.0,2786.85,3080.0,317.0,50.49,52.99,1078.0,314513.3333333333
2018-06-13,87266.66666666669,2440000.0,3943276.333333333,330822.98,67.0,2775.63,3050.0,314.0,50.51000000000001,52.94,1080.5,314513.3333333333
2018-06-14,86300.0,2410000.0,4646948.0,419434.58,67.0,2782.49,3044.0,311.0,50.53,52.89,1083.0,314513.3333333333
2018-06-15,87000.0,2382500.0,2945006.0,341617.84,65.0,2779.66,3022.0,309.0,50.5,52.8,1099.0,314513.3333333333
2018-06-18,84000.0,2330000.0,4723914.0,333237.4,66.0,2773.75,2965.0,305.0,50.39,52.75,1105.0,314513.3333333333
2018-06-19,84100.0,2350000.0,3824878.0,304359.42,65.0,2762.59,2908.0,301.0,50.41,52.73,1116.0,314513.3333333333
2018-06-20,87800.0,2350000.0,4183210.0,259186.32,66.0,2767.32,2916.0,304.0,50.48,52.7,1107.0,314513.3333333333
2018-06-21,88500.0,2352500.0,3274612.0,200310.82,66.0,2749.76,2876.0,301.0,50.54,52.7,1113.0,314513.3333333333
2018-06-22,89500.0,2362500.0,2569978.0,205960.12,69.0,2754.88,2890.0,304.0,50.58,52.69,1113.0,314513.3333333333
2018-06-25,84800.0,2332500.0,4420542.0,211754.22,68.0,2717.07,2859.0,303.0,50.43,52.66,1115.0,314513.3333333333
2018-06-26,84300.0,2350000.0,5518522.0,224463.32,71.0,2723.06,2845.0,303.0,50.33,52.65,1118.0,314513.3333333333
2018-06-27,83900.0,2397500.0,4678412.5,305495.04,73.0,2699.63,2813.0,302.0,50.43,52.69,1120.0,314513.3333333333
2018-06-28,83500.0,2340000.0,3838303.0,255696.0,73.0,2716.31,2787.0,298.0,50.37,52.62,1124.0,314513.3333333333
2018-06-29,85700.0,2332500.0,3003603.0,281992.7,74.0,2718.37,2847.0,300.0,50.47,52.62,1115.0,314513.3333333333
2018-07-01,84700.0,2305000.0,2518572.5,272118.88,74.0,2722.54,2811.5,296.5,50.53,52.6,1118.0,251705.21739130435
2018-07-02,83700.0,2277500.0,2033542.0,262245.06,74.0,2726.71,2776.0,293.0,50.59,52.58,1121.0,251705.21739130435
2018-07-03,86100.0,2307500.0,2817592.0,219193.1,74.0,2713.22,2787.0,293.0,50.75,52.6,1115.0,251705.21739130435
2018-07-04,85000.0,2312500.0,2744382.0,175535.26,73.5,2724.915,2759.0,292.0,50.74,52.61,1117.0,251705.21739130435
2018-07-05,86200.0,2297500.0,2059342.0,140795.46,73.0,2736.61,2734.0,292.0,50.78,52.58,1119.0,251705.21739130435
2018-07-06,85300.0,2245000.0,3482186.0,356874.12,74.0,2759.82,2747.0,293.0,50.65,52.5,1117.0,251705.21739130435
2018-07-09,87600.0,2280000.0,2127205.0,232049.28,74.0,2784.17,2815.0,295.0,50.65,52.48,1113.0,251705.21739130435
2018-07-10,87300.0,2315000.0,2002682.0,210573.3,74.0,2793.84,2828.0,296.0,50.65,52.5,1117.0,251705.21739130435
2018-07-11,86450.0,2300000.0,2517816.5,224481.54,70.0,2774.02,2778.0,294.0,50.67,52.5,1122.0,251705.21739130435
2018-07-12,85600.0,2275000.0,3032951.0,236562.08,70.0,2798.29,2838.0,294.0,50.64,52.49,1126.0,251705.21739130435
2018-07-13,88800.0,2325000.0,4535954.0,230867.78,71.0,2801.31,2831.0,299.0,50.81,52.49,1133.0,251705.21739130435
2018-07-16,89300.0,2302500.0,1896459.0,153574.38,68.0,2798.43,2814.0,297.0,50.86,52.48,1129.0,251705.21739130435
2018-07-17,88600.0,2292500.0,1570129.0,177859.06,68.0,2809.55,2798.0,297.0,50.86,52.46,1128.0,251705.21739130435
2018-07-18,89300.0,2327500.0,1937496.0,219052.9,69.0,2815.62,2787.0,296.0,50.87,52.48,1133.0,251705.21739130435
2018-07-19,90300.0,2345000.0,2383489.0,197602.56,69.0,2804.49,2773.0,296.0,50.89,52.49,1138.0,251705.21739130435
2018-07-20,87900.0,2372500.0,3726334.0,209490.94,70.0,2801.83,2829.0,297.0,50.67,52.51,1135.0,251705.21739130435
2018-07-23,81700.0,2325000.0,7076375.0,216475.64,68.0,2806.98,2860.0,295.0,50.61,52.5,1135.0,251705.21739130435
2018-07-24,83600.0,2307500.0,4023740.0,165227.26,69.0,2820.4,2906.0,295.0,50.7,52.48,1133.0,251705.21739130435
2018-07-25,83350.0,2307500.0,5120921.0,144449.42,69.0,2846.07,2904.0,295.0,50.72,52.46,1125.0,251705.21739130435
2018-07-26,83100.0,2345000.0,6218102.0,147498.92,70.0,2837.44,2882.0,297.0,50.8,52.48,1121.0,251705.21739130435
2018-07-27,86100.0,2345000.0,4943923.0,95249.2,69.0,2818.82,2874.0,298.0,50.99,52.48,1118.0,251705.21739130435
2018-07-30,85900.0,2325000.0,2301941.0,114460.7,70.0,2802.6,2869.0,297.0,51.1,52.49,1118.0,251705.21739130435
2018-07-31,86300.0,2312500.0,2804543.0,160672.14,69.0,2816.29,2876.0,297.0,51.12,52.47,1119.0,251705.21739130435
2018-08-01,85600.0,2327500.0,2265008.0,149689.98,68.0,2813.36,2825.0,299.0,51.06,52.48,1120.0,284939.5652173913
2018-08-02,83200.0,2277500.0,3373964.0,171218.48,69.0,2827.22,2768.0,294.0,51.03,52.48,1130.0,284939.5652173913
2018-08-03,83300.0,2287500.0,1928574.0,165498.88,68.0,2840.35,2740.0,296.0,51.01,52.48,1127.0,284939.5652173913
2018-08-06,79400.0,2290000.0,5910100.0,135439.58,69.0,2850.4,2705.0,295.0,50.76,52.5,1126.0,284939.5652173913
2018-08-07,80700.0,2335000.0,3288142.0,181163.48,69.0,2858.45,2779.0,297.0,50.74,52.53,1121.0,284939.5652173913
2018-08-08,79350.0,2340000.0,4437902.0,128586.76,67.0,2857.7,2744.0,297.0,50.66,52.55,1122.0,284939.5652173913
2018-08-09,78000.0,2345000.0,5587662.0,240217.72,67.0,2853.58,2794.0,297.0,50.43,52.52,1119.0,284939.5652173913
2018-08-10,75100.0,2270000.0,6785694.0,333412.86,68.0,2833.28,2795.0,294.0,50.3,52.49,1130.0,284939.5652173913
2018-08-13,75400.0,2252500.0,3734794.0,196076.62,67.0,2821.93,2786.0,290.0,50.21,52.49,1135.0,284939.5652173913
2018-08-14,75900.0,2257500.0,3206407.0,128185.18,67.0,2839.96,2781.0,291.0,50.18,52.49,1130.0,284939.5652173913
2018-08-15,75300.0,2235000.0,4378647.5,164974.88,65.0,2818.37,2723.0,289.5,50.11,52.475,1129.5,284939.5652173913
2018-08-16,74700.0,2212500.0,5550888.0,201764.58,65.0,2840.69,2705.0,288.0,50.04,52.46,1129.0,284939.5652173913
2018-08-17,74500.0,2205000.0,2647963.0,136174.94,66.0,2850.13,2669.0,289.0,50.07,52.47,1125.0,284939.5652173913
2018-08-20,74700.0,2192500.0,2048829.0,145782.48,66.0,2857.05,2698.0,289.0,49.94,52.44,1123.0,284939.5652173913
2018-08-21,78400.0,2240000.0,5663191.0,190405.4,66.0,2862.96,2734.0,292.0,49.99,52.43,1119.0,284939.5652173913
2018-08-22,79800.0,2305000.0,5295710.0,232833.12,68.0,2861.82,2715.0,293.0,49.98,52.49,1119.0,284939.5652173913
2018-08-23,80800.0,2310000.0,4454209.5,134618.36,68.0,2856.98,2725.0,294.0,50.0,52.51,1123.0,284939.5652173913
2018-08-24,81800.0,2307500.0,3612709.0,131650.7,69.0,2874.69,2729.0,296.0,49.97,52.52,1118.0,284939.5652173913
2018-08-27,83500.0,2315000.0,3070598.0,105275.64,69.0,2896.74,2781.0,297.0,49.98,52.53,1114.0,284939.5652173913
2018-08-28,82400.0,2327500.0,4466308.0,147319.52,69.0,2897.52,2778.0,297.0,50.06,52.54,1107.0,284939.5652173913
2018-08-29,82800.0,2340000.0,2330703.0,111447.48,70.0,2914.04,2769.0,298.0,50.1,52.56,1114.0,284939.5652173913
2018-08-30,82700.0,2382500.0,2337573.0,243864.62,70.0,2901.13,2738.0,298.0,50.08,52.64,1111.0,284939.5652173913
2018-08-31,83000.0,2422500.0,2303812.0,271549.08,70.0,2901.52,2725.0,300.0,50.09,52.69,1118.0,284939.5652173913
2018-09-01,81800.0,2397500.0,2461215.5,221725.38,70.0,2899.92,2723.0,298.5,50.06,52.675,1115.5,344823.3333333333
2018-09-03,80600.0,2372500.0,2618619.0,171901.68,70.0,2898.32,2721.0,297.0,50.03,52.66,1113.0,344823.3333333333
2018-09-04,81200.0,2382500.0,1903734.0,135825.1,70.0,2896.72,2751.0,299.0,49.98,52.67,1118.0,344823.3333333333
2018-09-05,80000.0,2330000.0,2627619.0,182799.96,69.0,2888.6,2704.0,295.0,49.9,52.66,1124.0,344823.3333333333
2018-09-06,77950.0,2305000.0,5507948.5,180811.06,68.0,2878.05,2692.0,294.0,49.7,52.65,1122.0,344823.3333333333
2018-09-07,75900.0,2245000.0,8388278.0,365710.16,68.0,2871.68,2702.0,293.0,49.12,52.54,1124.0,344823.3333333333
2018-09-10,76500.0,2275000.0,4167711.0,199596.76,68.0,2877.13,2669.0,294.0,49.13,52.57,1129.0,344823.3333333333
2018-09-11,76600.0,2252500.0,3197796.0,197315.8,69.0,2887.89,2665.0,292.0,49.15,52.56,1129.0,344823.3333333333
2018-09-12,75100.0,2227500.0,4330147.0,259905.38,70.0,2888.92,2656.0,292.0,49.04,52.5,1129.0,344823.3333333333
2018-09-13,74500.0,2202500.0,5257563.0,365558.84,69.0,2904.18,2687.0,292.0,48.93,52.37,1123.0,344823.3333333333
2018-09-14,77700.0,2292500.0,4124842.0,248926.88,69.0,2904.98,2682.0,297.0,48.96,52.41,1120.0,344823.3333333333
2018-09-17,77200.0,2257500.0,2252063.0,162467.68,69.0,2888.8,2652.0,295.0,48.96,52.42,1127.0,344823.3333333333
2018-09-18,78000.0,2275000.0,2450163.0,199741.8,70.0,2904.31,2700.0,296.0,48.98,52.44,1124.0,344823.3333333333
2018-09-19,78800.0,2307500.0,2912259.0,187349.08,71.0,2907.95,2731.0,297.0,49.03,52.47,1122.0,344823.3333333333
2018-09-20,77750.0,2362500.0,4295163.5,270739.32,70.0,2907.3736363636363,2729.0,299.0,49.04,52.54,1119.0,344823.3333333333
2018-09-21,76700.0,2370000.0,5678068.0,289538.12,71.0,2906.797272727273,2797.0,301.0,48.82,52.55,1117.0,344823.3333333333
2018-09-24,76275.0,2371250.0,5718821.75,296176.52,72.0,2906.2209090909087,2789.0,301.5,48.79,52.5625,1116.0,344823.3333333333
2018-09-25,75850.0,2372500.0,5759575.5,302814.92,72.0,2905.644545454545,2781.0,302.0,48.76000000000001,52.575,1115.0,344823.3333333333
2018-09-26,75425.0,2373750.0,5800329.25,309453.31999999995,72.0,2905.068181818182,2807.0,302.5,48.73,52.5875,1114.0,344823.3333333333
2018-09-27,75000.0,2375000.0,5841083.0,316091.72,72.0,2904.4918181818184,2792.0,303.0,48.7,52.6,1113.0,344823.3333333333
2018-09-28,73100.0,2322500.0,5824873.0,225410.3,73.0,2903.915454545455,2821.0,301.0,48.48,52.57,1111.0,344823.3333333333
2018-10-01,73700.0,2317500.0,2970456.0,127099.66,75.0,2903.3390909090913,2803.666666666666,300.0,48.5,52.58,1112.0,297404.347826087
2018-10-02,71700.0,2285000.0,4089558.0,132143.76,75.0,2902.7627272727277,2786.333333333333,297.0,48.39,52.58,1120.0,297404.347826087
2018-10-03,70850.0,2260000.0,4934184.0,184725.15,76.0,2902.186363636364,2769.0,294.5,48.325,52.545,1125.0,297404.347826087
2018-10-04,70000.0,2235000.0,5778810.0,237306.54,74.0,2901.61,2751.666666666666,292.0,48.26,52.51,1130.0,297404.347826087
2018-10-05,70300.0,2235000.0,5508014.0,210883.3,74.0,2885.57,2734.333333333333,291.0,48.31,52.47,1131.0,297404.347826087
2018-10-08,71200.0,2247500.0,2856291.0,135189.28,74.0,2884.43,2717.0,290.0,48.35,52.46,1138.0,297404.347826087
2018-10-09,70750.0,2256250.0,3508702.5,171008.13,75.0,2880.34,2721.0,289.0,48.3,52.465,1137.5,297404.347826087
2018-10-10,70300.0,2265000.0,4161114.0,206826.98,73.0,2785.68,2726.0,288.0,48.25,52.47,1137.0,297404.347826087
2018-10-11,71350.0,2155000.0,4521649.0,386490.74,71.0,2728.37,2583.0,275.0,48.34,52.38,1142.0,297404.347826087
2018-10-12,72400.0,2200000.0,4882184.0,252818.12,71.0,2767.13,2607.0,279.0,48.55,52.4,1133.0,297404.347826087
2018-10-15,70300.0,2190000.0,3727297.0,148690.44,72.0,2750.79,2568.0,277.0,48.49,52.43,1133.0,297404.347826087
2018-10-16,69700.0,2180000.0,2211661.0,136513.54,72.0,2809.92,2546.0,277.0,48.44,52.44,1125.0,297404.347826087
2018-10-17,70400.0,2207500.0,2653053.0,166123.86,70.0,2809.21,2562.0,280.0,48.47,52.45,1127.0,297404.347826087
2018-10-18,68700.0,2202500.0,2849229.0,166954.5,69.0,2768.78,2486.0,277.0,48.45,52.48,1136.0,297404.347826087
2018-10-19,70800.0,2195000.0,2688930.0,156850.4,69.0,2767.78,2550.0,279.0,48.48,52.46,1133.0,297404.347826087
2018-10-22,70000.0,2177500.0,2377240.0,167152.96,69.0,2755.88,2655.0,279.0,48.45,52.45,1132.0,297404.347826087
2018-10-23,69100.0,2152500.0,3175869.0,190624.62,66.0,2740.69,2595.0,273.0,48.52,52.43,1138.0,297404.347826087
2018-10-24,66700.0,2127500.0,5703361.0,270456.5,67.0,2656.1,2603.0,271.0,48.53,52.38,1134.0,297404.347826087
2018-10-25,66850.0,2050000.0,5957383.5,386763.4,67.0,2705.57,2604.0,267.0,48.42,52.28,1138.0,297404.347826087
2018-10-26,67000.0,2050000.0,6211406.0,288277.28,68.0,2658.69,2599.0,263.0,48.43,52.25,1143.0,297404.347826087
2018-10-29,66800.0,2070000.0,4252977.0,289210.42,67.0,2641.25,2542.0,260.0,48.37,52.22,1142.0,297404.347826087
2018-10-30,68200.0,2117500.0,6101533.0,284103.8,66.0,2682.63,2568.0,262.0,48.32,52.2,1140.0,297404.347826087
2018-10-31,68200.0,2120000.0,5038931.0,352429.6,65.0,2711.74,2603.0,264.0,48.33,52.21,1141.0,297404.347826087
2018-11-01,68300.0,2107500.0,3218076.0,268462.64,64.0,2740.37,2606.0,263.0,48.39,52.24,1133.0,304540.45454545453
2018-11-02,72600.0,2207500.0,5334082.0,330342.24,63.0,2723.06,2676.0,273.0,48.56,52.29,1118.0,304540.45454545453
2018-11-05,70500.0,2190000.0,3389386.0,188535.54,63.0,2738.31,2665.0,270.0,48.44,52.32,1125.0,304540.45454545453
2018-11-06,70100.0,2187500.0,2624868.0,154272.5,62.0,2755.45,2659.0,272.0,48.42,52.32,1125.0,304540.45454545453
2018-11-07,70800.0,2200000.0,3770119.0,231079.96,62.0,2813.89,2641.0,270.0,48.46,52.33,1121.0,304540.45454545453
2018-11-08,71850.0,2202500.0,3592532.5,252347.94,61.0,2806.83,2636.0,272.0,48.65,52.35,1117.0,304540.45454545453
2018-11-09,72900.0,2215000.0,3414946.0,146370.0,60.0,2781.01,2599.0,271.0,48.76,52.37,1129.0,304540.45454545453
2018-11-12,74500.0,2260000.0,3328433.0,171051.32,60.0,2726.22,2631.0,272.0,48.93,52.4,1138.0,304540.45454545453
2018-11-13,71900.0,2225000.0,4730929.0,186222.52,56.0,2722.18,2655.0,270.0,48.82,52.35,1134.0,304540.45454545453
2018-11-14,70400.0,2205000.0,2783377.0,135666.88,56.0,2701.58,2632.0,269.0,48.79,52.33,1133.0,304540.45454545453
2018-11-15,71800.0,2212500.0,1564647.0,117281.34,56.0,2730.2,2668.0,272.0,48.79,52.32,1131.0,304540.45454545453
2018-11-16,70100.0,2200000.0,2894513.0,155542.48,56.0,2736.27,2679.0,272.0,48.73,52.32,1132.0,304540.45454545453
2018-11-19,69800.0,2182500.0,2303677.0,150774.4,57.0,2690.73,2704.0,272.0,48.75,52.3,1128.0,304540.45454545453
2018-11-20,67500.0,2140000.0,3325563.0,188413.28,53.0,2641.89,2646.0,270.0,48.66,52.26,1129.0,304540.45454545453
2018-11-21,68100.0,2105000.0,3100596.0,215391.78,55.0,2649.93,2652.0,268.0,48.59,52.21,1130.0,304540.45454545453
2018-11-22,68700.0,2122500.0,2299881.0,119415.92,52.5,2641.245,2645.0,268.0,48.64,52.19,1131.0,304540.45454545453
2018-11-23,69300.0,2120000.0,1499166.0,103852.76,50.0,2632.56,2579.0,266.0,48.65,52.18,1133.0,304540.45454545453
2018-11-26,70900.0,2130000.0,2361766.0,132260.18,52.0,2673.45,2576.0,270.0,48.7,52.14,1129.0,304540.45454545453
2018-11-27,70800.0,2152500.0,2293763.0,167341.82,52.0,2682.17,2575.0,272.0,48.58,52.15,1130.0,304540.45454545453
2018-11-28,71900.0,2157500.0,2441991.0,138861.98,50.0,2743.79,2602.0,273.0,48.79,52.14,1129.0,304540.45454545453
2018-11-29,71500.0,2157500.0,3270078.0,169470.22,51.0,2737.76,2567.0,274.0,48.81,52.14,1121.0,304540.45454545453
2018-11-30,69600.0,2092500.0,4167055.0,395510.38,51.0,2760.17,2588.0,271.0,48.7,52.11,1122.0,304540.45454545453
2018-12-01,70050.0,2127500.0,3463672.5,318862.21,52.0,2775.27,2621.5,273.5,48.735,52.14,1117.5,241352.72727272726
2018-12-03,70500.0,2162500.0,2760290.0,242214.04,53.0,2790.37,2655.0,276.0,48.77,52.17,1113.0,241352.72727272726
2018-12-04,69000.0,2107500.0,3222060.0,286954.92,53.0,2700.06,2666.0,273.0,48.79,52.12,1107.0,241352.72727272726
2018-12-05,68200.0,2072500.0,3008950.0,252639.66,53.0,2698.005,2650.0,271.0,48.78,52.04,1114.0,241352.72727272726
2018-12-06,67500.0,2025000.0,2799841.5,285036.52,51.0,2695.95,2605.0,267.0,48.68,51.94,1122.0,241352.72727272726
2018-12-07,66800.0,2047500.0,2590733.0,228661.66,53.0,2633.08,2606.0,268.0,48.73,51.93,1123.0,241352.72727272726
2018-12-10,65500.0,2010000.0,2206084.0,297845.26,51.0,2637.72,2585.0,265.0,48.67,51.85,1128.0,241352.72727272726
2018-12-11,64900.0,2012500.0,2457332.0,212775.32,52.0,2636.78,2594.0,265.0,48.65,55.76,1131.0,241352.72727272726
2018-12-12,66200.0,2022500.0,2901875.0,240485.58,51.0,2651.07,2602.0,268.0,48.64,55.72,1129.0,241352.72727272726
2018-12-13,65500.0,2000000.0,4062323.0,525092.92,53.0,2650.54,2634.0,269.0,48.59,55.73,1125.0,241352.72727272726
2018-12-14,61800.0,1947500.0,5617675.0,393435.66,51.0,2599.95,2594.0,266.0,48.4,55.71,1135.0,241352.72727272726
2018-12-17,62200.0,1957500.0,2506287.0,230659.36,50.0,2545.94,2598.0,266.0,48.42,55.7,1132.0,241352.72727272726
2018-12-18,61100.0,1945000.0,3098206.0,220842.02,46.0,2546.16,2577.0,265.0,48.37,55.66,1130.0,241352.72727272726
2018-12-19,60300.0,1955000.0,3561783.0,198840.74,48.0,2506.96,2550.0,267.0,48.31,55.63,1127.0,241352.72727272726
2018-12-20,60150.0,1932500.0,3754388.5,238752.34,46.0,2467.42,2536.0,265.0,48.28,55.63,1123.0,241352.72727272726
2018-12-21,60000.0,1932500.0,3946994.0,298941.6,46.0,2416.62,2516.0,265.0,48.25,55.56,1125.0,241352.72727272726
2018-12-24,60400.0,1940000.0,2101703.0,194590.6,43.0,2351.1,2527.0,264.0,48.31,55.57,1126.0,241352.72727272726
2018-12-25,60250.0,1928750.0,2278381.5,224372.05,44.5,2409.4,2505.0,262.5,48.290000000000006,55.54,1126.0,241352.72727272726
2018-12-26,60100.0,1917500.0,2455060.0,254153.5,46.0,2467.7,2498.0,261.0,48.27,55.51,1126.0,241352.72727272726
2018-12-27,61600.0,1912500.0,3047798.0,210212.86,45.0,2488.83,2483.0,261.0,48.38,55.54,1122.0,241352.72727272726
2018-12-28,60500.0,1935000.0,1647462.0,198005.34,45.0,2485.74,2494.0,262.0,48.37,55.58,1117.0,241352.72727272726
2018-12-31,60533.33333333334,1935833.333333333,1743073.0,184321.32,45.0,2506.85,2484.333333333333,260.6666666666667,48.37666666666666,55.59,1116.0,241352.72727272726
2019-01-01,60566.66666666666,1936666.666666667,1838684.0,170637.3,46.0,2508.44,2474.6666666666665,259.3333333333333,48.38333333333333,55.6,1119.5,178063.91304347827
2019-01-02,60600.0,1937500.0,1934295.0,156953.28,47.0,2510.03,2465.0,258.0,48.39,55.61,1123.0,178063.91304347827
2019-01-03,57700.0,1880000.0,3337621.0,249429.86,47.0,2447.89,2464.0,256.0,48.37,55.64,1128.0,178063.91304347827
2019-01-04,58300.0,1872500.0,3388087.0,282179.16,48.0,2531.94,2515.0,258.0,48.45,55.66,1124.0,178063.91304347827
2019-01-07,58700.0,1937500.0,2273750.0,254979.94,49.0,2549.69,2533.0,262.0,48.43,55.69,1120.0,178063.91304347827
2019-01-08,61150.0,1905000.0,3601203.0,255131.08,50.0,2574.41,2526.0,260.0,48.48,55.66,1126.0,178063.91304347827
2019-01-09,63600.0,1980000.0,4928656.0,349054.16,52.0,2584.96,2544.0,266.0,48.66,55.71,1122.0,178063.91304347827
2019-01-10,65300.0,1990000.0,6034432.0,294633.98,53.0,2596.64,2535.0,266.0,48.87,55.77,1119.0,178063.91304347827
2019-01-11,65100.0,2025000.0,2890639.0,233221.26,52.0,2596.26,2554.0,267.0,48.92,55.82,1116.0,178063.91304347827
2019-01-14,62100.0,2002500.0,3282892.0,239699.92,51.0,2582.61,2536.0,265.0,48.83,55.85,1124.0,178063.91304347827
2019-01-15,64000.0,2055000.0,2413868.0,229855.12,52.0,2610.3,2570.0,270.0,48.85,55.88,1124.0,178063.91304347827
2019-01-16,64800.0,2072500.0,2478497.0,169831.9,52.0,2616.1,2570.0,271.0,48.86,55.9,1123.0,178063.91304347827
2019-01-17,64900.0,2097500.0,2830122.0,234738.06,52.0,2635.96,2560.0,272.0,48.91,55.96,1124.0,178063.91304347827
2019-01-18,64600.0,2115000.0,2263599.0,220585.12,54.0,2670.71,2596.0,274.0,48.91,55.98,1123.0,178063.91304347827
2019-01-21,67000.0,2137500.0,3977425.0,227114.02,53.5,2651.8050000000007,2611.0,274.0,49.04,56.01,1131.0,178063.91304347827
2019-01-22,66900.0,2107500.0,3401221.0,199287.12,53.0,2632.9,2580.0,273.0,49.18,56.02,1132.0,178063.91304347827
2019-01-23,66800.0,2100000.0,2825017.0,221421.58,53.0,2638.7,2581.0,274.0,49.17,55.98,1129.0,178063.91304347827
2019-01-24,70500.0,2152500.0,6914092.0,294952.46,53.0,2642.33,2592.0,277.0,49.57,56.08,1130.0,178063.91304347827
2019-01-25,74600.0,2237500.0,7163871.0,455787.9,54.0,2664.76,2602.0,282.0,49.9,56.23,1121.0,178063.91304347827
2019-01-28,71800.0,2252500.0,4972189.0,359978.28,52.0,2643.85,2597.0,282.0,49.89,56.36,1119.0,178063.91304347827
2019-01-29,73400.0,2275000.0,3368642.0,324300.34,53.0,2640.0,2594.0,283.0,49.88,56.42,1119.0,178063.91304347827
2019-01-30,75900.0,2320000.0,5304841.0,350119.6,54.0,2681.05,2576.0,287.0,50.07,56.49,1119.0,178063.91304347827
2019-01-31,73900.0,2307500.0,4447535.0,432422.9,54.0,2704.1,2585.0,286.0,50.06,56.62,1113.0,178063.91304347827
2019-02-01,75900.0,2317500.0,3349965.0,276649.08,55.0,2706.53,2618.0,286.0,50.23,56.67,1119.0,182774.0
2019-02-04,76100.0,2315625.0,3574751.25,286846.815,55.0,2724.87,2624.0,286.0,50.2625,56.675,1120.75,182774.0
2019-02-05,76300.0,2313750.0,3799537.5,297044.55000000005,54.0,2737.7,2630.0,286.0,50.295,56.68,1122.5,182774.0
2019-02-06,76500.0,2311875.0,4024323.75,307242.28500000003,54.0,2731.61,2636.0,286.0,50.3275,56.685,1124.25,182774.0
2019-02-07,76700.0,2310000.0,4249110.0,317440.02,53.0,2706.05,2642.0,286.0,50.36,56.69,1126.0,182774.0
2019-02-08,75400.0,2240000.0,3811651.0,253783.92,53.0,2707.88,2648.0,281.0,50.26,56.64,1124.0,182774.0
2019-02-11,74100.0,2250000.0,3374192.0,222500.88,52.0,2709.8,2654.0,282.0,50.31,56.65,1126.0,182774.0
2019-02-12,75900.0,2302500.0,3526701.0,263687.34,53.0,2744.73,2672.0,284.0,50.4,56.68,1126.0,182774.0
2019-02-13,76200.0,2310000.0,2378193.0,225994.76,54.0,2753.03,2721.0,285.0,50.41,56.68,1123.0,182774.0
2019-02-14,77400.0,2375000.0,2313376.0,345186.82,54.0,2757.251666666667,2720.0,289.0,50.41,56.73,1127.0,182774.0
2019-02-15,73800.0,2302500.0,4154616.0,211092.86,56.0,2761.473333333333,2682.0,284.0,50.33,56.71,1130.0,182774.0
2019-02-18,74700.0,2310000.0,1772434.0,163674.56,56.0,2765.695,2754.0,286.0,50.35,56.7,1126.0,182774.0
2019-02-19,73700.0,2297500.0,1462071.0,134827.9,56.0,2769.916666666667,2756.0,285.0,50.34,56.68,1129.0,182774.0
2019-02-20,75700.0,2345000.0,3134257.0,230134.4,57.0,2774.1383333333333,2761.0,288.0,50.4,56.73,1124.0,182774.0
2019-02-21,76700.0,2347500.0,2874589.0,173880.18,57.0,2778.36,2752.0,288.0,50.51,56.76,1126.0,182774.0
2019-02-22,76050.0,2357500.0,2870150.5,137915.44,57.0,2782.581666666667,2804.0,289.0,50.49,56.76,1125.0,182774.0
2019-02-25,75400.0,2367500.0,2865712.0,149694.32,55.0,2786.8033333333333,2961.0,289.0,50.42,56.79,1120.0,182774.0
2019-02-26,75200.0,2337500.0,2483512.0,159710.94,56.0,2791.025,2942.0,288.0,50.46,56.81,1119.0,182774.0
2019-02-27,73700.0,2337500.0,2864044.0,160904.22,57.0,2795.246666666667,2954.0,289.0,50.36,56.82,1119.0,182774.0
2019-02-28,70000.0,2255000.0,7869451.0,471386.42,57.0,2799.4683333333332,2941.0,284.0,50.14,56.79,1124.0,182774.0
2019-03-01,70050.0,2248750.0,6400577.0,364958.6,56.0,2803.69,2994.0,283.5,50.175,56.77,1125.5,256804.7619047619
